	PhraseId	SentenceId	Phrase	Sentiment
180	327	12	dream	3
181	386	14	chanc	2
182	882	33	ice age first computergener featur cartoon feel like movi make glacial pace earli	2
183	575	22	oddest coupl	2
184	429	16	relief	2
185	599	22	publish	2
186	880	32	like satir	2
187	803	29	structur	2
188	546	20	expect noth	2
189	888	33	ice	2
190	23	1	good	3
191	638	23	defend froth exgirlfriend	2
192	602	22	offer	2
193	13	1	adag	2
194	649	24	chuck norri grenad gag	2
195	504	18	hong kong movi	2
196	524	19	bigscreen remak	2
197	706	26	arriv	2
198	704	26	arriv impecc pedigre mongrel pep almost indecipher plot complic	2
199	641	23		2
200	874	32	end up sound like satir	1
201	199	7	narr troubl everi day plod mess	1
202	379	14	way	2
203	855	32	no paralyz	2
204	53	1	amount much stori	2
205	30	1	also	2
206	746	28	import earnest	3
207	74	2		2
208	367	14	ha someth seriou say way in extravag chanc distort perspect throw us path good sens	3
209	927	34	go	1
210	359	13	absolut joy	4
211	831	30	inoffens actual rather sweet	3
212	665	24	7 time dure windtalk good indic seriousmind film	2
213	877	32	up	2
214	231	8	play like read bartlett familiar quotat	2
215	681	24		2
216	782	28	actor perform	2
217	37	1	gander	2
218	651	24	chuck norri grenad gag	2
219	389	14	distort perspect throw us path good sens	2
220	60	1	stori	2
221	319	12	oedekerk	2
222	938	34	clich consider dash	1
223	993	36	hero horror movi tri avoid	1
224	433	16	basebal	2
225	476	18	less dizzili gorgeou companion mr	2
226	164	5	manipul whitewash	1
227	456	16	ultim	2
228	203	7	troubl everi day	2
229	254	9	nt	2
230	155	4	soap	2
231	312	12	oedekerk realiz hi childhood dream in martialart flick prove sometim dream youth remain	0
232	406	14	good sens	3
233	61	1	stori	2
234	800	29	appropri structur	2
235	274	11	littl recommend snow dog unless one consid clich dialogu pervers escap sourc high hilar	1
236	148	4	shakespearean	2
237	414	15	moonlight mile better judgment	2
238	572	22	hick	2
239	191	6	titl charact	2
240	101	3	would hard time sit thi one	1
241	866	32		2
242	329	12	in martialart flick	2
243	499	18	love	3
244	357	13	absolut joy	3
245	901	33	feel like movi	2
246	545	20	expect noth	2
247	152	4	juici soap opera	3
248	335	12	flick	2
249	908	33	make glacial pace	1
