	PhraseId	SentenceId	Phrase	Sentiment
89	64	2	thi quiet introspect entertain independ worth seek	4.0
90	896	33	computergener	2.0
91	985	36	forc	2.0
92	559	21	year	2.0
93	29	1	also good gander occasion amus none amount much stori	2.0
94	563	21	far	2.0
95	9	1	escapad	2.0
96	427	16	welcom relief	3.0
97	542	20	expect noth	1.0
98	619	22	ramif	2.0
99	865	32	script	2.0
100	247	8	quotat	2.0
101	2	1	seri escapad demonstr adag good goos	2.0
102	593	22	gambl publish world	2.0
103	440	16	hard mythic	1.0
104	319	12	oedekerk	2.0
105	193	6	charact	2.0
106	572	22	hick	2.0
107	80	2	worth	2.0
108	53	1	amount much stori	2.0
109	424	16	welcom relief basebal movi tri too hard mythic thi one sweet modest ultim win stori	3.0
110	809	29	schnitzler	2.0
111	354	13	perform	2.0
112	265	10	hate	0.0
113	677	24	good indic	3.0
114	422	15	damn	2.0
115	72	2	introspect	3.0
116	167	6	comedydrama nearli epic proport root in sincer perform titl charact undergo midlif crisi	4.0
117	3	1	seri	2.0
118	314	12	oedekerk realiz hi childhood dream in martialart flick	2.0
119	842	31	runofthemil action	3.0
120	878	32	sound like satir	2.0
121	429	16	relief	2.0
122	164	5	manipul whitewash	1.0
123	632	23	parti	2.0
124	576	22	oddest	2.0
125	144	4	shakespearean tragedi juici soap opera	2.0
126	602	22	offer	2.0
127	888	33	ice	2.0
128	474	18	like less dizzili gorgeou companion mr wong in mood love veri much hong kong movi despit mainland set	2.0
129	963	35	first film	2.0
130	94	3	work	2.0
131	926	34	go	2.0
132	830	30	term	2.0
133	722	26	indecipher plot complic	1.0
134	775	28	beyond wild wit actor perform	2.0
135	736	27	preach exclus	2.0
136	70	2	introspect entertain	3.0
137	794	29	actor exercis	2.0
138	766	28	give	3.0
139	282	11	recommend	3.0
140	978	36	unnam easili substitut forc	2.0
141	469	17	woman	2.0
142	299	11	escap	2.0
143	441	16	mythic	2.0
144	146	4	shakespearean tragedi	1.0
145	638	23	defend froth exgirlfriend	2.0
146	995	36	hero	2.0
147	366	14	ha someth seriou say way in extravag chanc distort perspect throw us path good sens	3.0
148	107	3	hard time	1.0
149	507	18	kong movi	2.0
150	90	3	ismail	2.0
151	481	18	dizzili gorgeou	4.0
152	768	28	reason in theater beyond wild wit actor perform	2.0
153	548	20	expect	2.0
154	970	35	differ	2.0
155	939	34	clich	1.0
156	746	28	import earnest	3.0
157	993	36	hero horror movi tri avoid	1.0
158	76	2	independ	2.0
159	444	16	thi one sweet modest ultim win stori	3.0
160	368	14	ha	2.0
161	645	23	froth exgirlfriend	2.0
162	733	27	mean	2.0
163	710	26	impecc pedigre mongrel pep	2.5
164	584	22	movi	2.0
165	683	24	seriousmind film	2.5
166	276	11	littl recommend snow dog	1.0
167	378	14	way in extravag chanc distort perspect throw us path good sens	1.0
168	238	8	read	2.0
169	897	33	featur cartoon	2.0
170	483	18	gorgeou	3.0
171	669	24	7	2.0
172	869	32	aim poetri	2.0
173	917	34	veri littl sens go maker serv up clich consider dash	2.0
174	790	29	vapid actor exercis appropri structur arthur schnitzler reigen	2.0
175	250	9	doe nt leav much	1.0
176	45	1	occasion	2.0
177	703	26	arriv impecc pedigre mongrel pep almost indecipher plot complic	2.0
178	695	25	romant	2.0
179	987	36	serv whatev terror hero horror movi tri avoid	2.0
180	590	22	studi	2.0
181	340	12	sometim	2.0
182	660	24	gag	1.0
183	101	3	would hard time sit thi one	1.0
184	62	1	stori	2.0
185	290	11	consid	2.0
186	151	4	juici soap opera	3.0
187	256	9	leav	2.0
188	487	18	wong in mood love veri much hong kong movi despit mainland set	2.0
189	245	8	familiar quotat	2.0
190	832	30	inoffens actual rather sweet	3.0
191	139	4	deceit murder	1.0
192	601	22	offer case studi exist apart movi polit ramif	2.0
193	322	12	hi childhood dream	2.0
194	868	32	aim poetri end up sound like satir	1.0
195	304	11	high hilar	4.0
196	379	14	way	2.0
197	22	1	good goos	3.0
198	502	18	veri much	2.0
199	416	15	mile better judgment	2.0
200	618	22	polit	2.0
201	664	24	occur	2.0
202	528	19	aveng wild wild west	2.0
203	814	30	vaudevil show wellconstruct narr	1.0
204	50	1	none amount much stori	1.0
205	769	28	in theater beyond wild wit actor perform	2.0
206	231	8	play like read bartlett familiar quotat	2.0
207	715	26	pedigre mongrel pep	2.0
208	185	6	sincer	3.0
