	PhraseId	SentenceId	Phrase	Sentiment
242	3945	149	silli lrb not sophomor rrb romp horror hellish condit	2.0
243	6532	259	no film in recent histori	2.0
244	4742	181	outnumb hit threetoon	1.6666666666666667
245	6035	240	public	2.0
246	7331	300	mani actor throw spark two first appear	2.0
247	3813	145	human	2.0
248	5963	238	mind	2.0
249	6376	253	lurk	2.0
250	8887	370	depth	3.0
251	6833	274	goodnatur	3.0
252	4153	156	kind lush allenvelop movi experi	3.0
253	3973	150	focus eccentr	2.0
254	8037	330	hey	2.0
255	694	25	romant comedi boilerpl	1.0
256	9263	387	feardotcom ha make interest medit ether natur internet otherworldli energi could channel simpli becom routin shocker	1.0
257	157	5	aggress selfglorif manipul whitewash	0.5
258	7999	328	perhap better celebr unfairli dismiss hero would film nt thi pain forc fals fabric	1.0
259	5810	231	openfac	3.0
260	9541	397	fail joke twitchi act	0.5
261	4643	176	bottom pool utterli incompet conclus	1.0
262	9085	380	nice combin enigmat featur memento hallucinatori drug cultur requiem dream	3.0
263	6319	252	paper bag wear over hi head goe out public avoid recogn man bilk unsuspect moviego	0.0
264	8762	365	becom one dumb high school comedi sex gag prom date	1.0
265	3566	133	funnier	2.0
266	1294	48	would disagre	2.0
267	1260	47	tricki satisfi ani david	3.0
268	5464	217	shown	2.0
269	4388	166	in mind lrb emot least rrb adolesc audienc demand regular shock bout bare defens sexual violenc keep interest	1.5
270	911	33	glacial pace	2.0
271	2615	101	green rrb comedi equival saddam hussein readi go un ask permiss preemptiv strike	1.0
272	8282	344	rememb back	2.0
273	5894	236	in era big star high product valu standard procedur narc strike defiantli retro chord outpac contemporari dare verv	3.0
274	8998	375	suck	2.0
275	8603	357	motion	2.0
276	3639	136	unpredict charact piec	2.0
277	5794	229	vent lrb	1.0
278	4747	181	threetoon	2.0
279	9711	404	slick product valu	3.0
280	8362	347	watchabl yet hardli memor	1.5
281	3074	115	not hobbi attract young fit	2.0
282	3754	142	live mug shot	2.0
283	4757	182	imbu strong theme famili tie spiritu power move without stoop base melodrama	3.0
284	1419	52	deep	2.0
285	5095	198	privat	2.0
286	1326	49	pepper	2.0
287	3147	118	sumptuou	3.0
288	845	31	runofthemil action	2.0
289	8629	358	unfold crisi	2.0
290	8239	342	wit empathi spare waydowntown acknowledg silent scream workaday inertia stop short indulg charact strive solips	2.0
291	9631	402	play up cartoon obviou strength snazzi neglect less conspicu write strength	2.0
292	4188	158	eerili accur	3.0
293	5291	209	domin	2.0
294	1433	52	in reno	2.0
295	6581	261	armenian	2.0
296	8627	358	in unfold crisi	1.0
297	2916	111	battl	2.0
298	7130	289	match pageturn frenzi clanci creat	2.0
299	423	15	damn	1.0
300	75	2	entertain	4.0
301	5294	210	depress ruthlessli pain deprav movi equival stare open wound	0.0
302	870	32	aim poetri	2.0
303	1199	44	thi 100minut movi onli ha 25 minut decent materi	1.0
304	3881	147	pulp in hi danger game	2.0
305	1311	49	tackl meati subject	3.0
306	5871	234	fight	2.0
307	1830	67	know evil monstrou lunat	1.0
308	3295	124	unlik stori sarah harrison	2.0
309	4526	171	bagatel	2.0
310	7491	303	oppos extent outrag	3.0
311	4496	170	campanella	2.0
312	3643	137	intrigu downright intox	4.0
313	2668	102	malcolm lee	3.0
314	302	11	sourc	2.0
315	4622	175	size hous	2.0
316	7321	298	countri	2.0
317	1819	67	under	2.0
318	1623	60	smart new comedi	3.0
319	1025	38	movi progress rambl incoher	0.0
320	3040	114	stir visual sequenc	4.0
321	6380	253	proceed	2.0
322	7124	289	robinson web suspens	3.0
323	635	23	host defend froth exgirlfriend	2.0
324	6764	270	rare	2.0
325	1833	67	evil monstrou lunat	1.0
326	2220	84	invent fun	3.0
327	9965	418	walk	2.0
328	6028	240	campaign end	2.0
329	4122	155	uninspir	0.0
330	9620	400	everi turn	2.0
331	4145	156	fulli exampl kind lush allenvelop movi experi rhapsod	3.0
332	1578	59	way gentli sway back forth cradl charact veil tension beneath otherwis tender movement	3.0
333	4402	166	adolesc audienc	2.0
334	6120	244	mani littl thing right	2.0
335	6446	255	eeri atmospher	2.0
336	9013	376	written direct	2.0
337	6849	275	storytel	2.0
338	7761	315	disappointingli thin slice	1.0
339	6395	254	comput anim handsom variou amus sidekick add muchneed leviti otherwis bleak tale	2.0
340	3853	147	cower	2.0
341	4725	180	in magic realism	2.0
342	8165	337	in right place	3.0
343	7443	302	provid	2.0
344	5429	217	superflu sequel plagu old familiar feel let get thi thing over everyon ha shown up appoint time place visibl enthusiasm mighti hard find	1.0
345	8210	340	surgeon mend	3.0
346	9825	409	1972 film	2.0
347	9977	418	would moist eye	3.0
348	8303	345	embrac	2.0
349	5801	231	sy anoth hi openfac smile madmen like killer in insomnia	2.0
350	3605	134	tolstoy groupi	2.0
351	8058	331	explor	2.0
352	6620	264	one sens in world travel in hi earlier film freundlich bear grievou obscur complaint father circl obsess without make contact	1.0
353	5097	199	thi superior horror flick	4.0
354	9104	380	hallucinatori	2.0
355	3013	113	look not hollywood product	2.0
356	5470	217	appoint	2.0
357	4170	157	capabl	2.0
358	9648	402	conspicu	1.0
359	8134	336	in practic everi facet inept filmmak	1.0
360	2873	110	play like weird masterpiec theater sketch neither	1.0
361	3632	136	weirdli engag unpredict charact piec	2.5
362	6229	248	sillier cuter	3.0
363	6872	275	intellectu lector	2.0
364	5284	209	superwealthi	2.0
365	7420	301	valu	2.0
366	244	8	bartlett	2.0
367	5724	227	imagin	2.0
368	1016	37	interest	3.0
369	4773	182	power move	4.0
370	4107	154	weight	2.0
371	9539	397	fail joke twitchi act gener boorish	0.0
372	8484	352	hard believ relationship like holli marina could surviv hothous emot teendom	2.0
373	3386	127	dare mess	2.0
374	680	24	seriousmind film	3.0
375	223	8	thick wit play like read bartlett familiar quotat	2.0
376	3245	121	endur last summer	2.0
377	916	33	earli	2.0
378	5803	231	sy anoth hi openfac smile madmen	2.0
379	1150	42	french shocker	3.0
380	684	24	seriousmind	2.0
381	3541	132	delici pulpi lurid fiction	3.0
382	4171	157	sooth break heart singl stroke	3.0
383	9466	394	avers usual feelgood followyourdream hollywood fantasi	2.0
384	8500	352	hothous emot teendom	2.0
385	7078	285	despit visual virtu blade ii doe nt cut	2.0
386	9950	417	scene jia hi famili	2.0
387	5924	236	chord	2.0
388	5805	231	sy	2.0
389	6171	245	creepi crawli	1.0
390	5456	217	get thi thing	2.0
391	140	4	deceit	2.0
392	6496	257	recreat	2.0
393	5321	211	bring proper convict hi role lrb jason bourn rrb	3.0
394	1735	65	film despit gratuit cinemat distract impress upon still good fun	3.0
395	8625	358	involv us	2.0
396	7752	315	seem disappointingli thin slice lowerclass london life despit titl amount surprisingli littl	1.0
397	6890	276	sarah dedic find husband seem psychot romant	1.0
398	2556	98	report card doe nt live up exalt taglin definit room improv	1.0
399	2861	109	master	3.0
400	9376	390	seem manufactur artifici	2.0
401	3960	149	condit	2.0
402	2049	78	looni melodramat denouement in high school swim pool substitut bathtub	1.0
403	8135	336	practic everi facet inept filmmak	1.0
404	5174	204	amus littl catch	3.0
405	5666	225	bad doe nt improv upon experi stare blank screen	0.0
406	7835	318	sane	2.0
407	3194	120	abandon still consol hi art ha ever reveal befor sourc hi spiritu surviv	2.5
408	7833	318	sane breathtakingli creativ film	3.5
409	420	15	better	4.0
410	4690	179	engag filmmak attract upscal audienc hungri qualiti nostalg twisti yarn keep guess	4.0
411	2374	91	lazi	1.0
412	1254	46	horrifi	2.0
413	2246	86	written flatli david kendal	1.0
414	1928	71	say someth subject	2.0
415	2857	109	visual master work	4.0
416	8704	362	serious	2.0
417	2099	80	predecessor	2.0
418	304	11	high hilar	4.0
419	5822	232	phonedin busi	1.0
420	697	25	comedi	2.5
421	3947	149	silli lrb not sophomor rrb romp	3.0
422	4806	183	last fall heist	2.0
423	7093	286	smart arch rather coldblood comedi	4.0
424	3298	124	unlik stori	2.0
425	4125	156	in director cut	2.0
426	194	6	undergo midlif crisi	2.0
427	3545	132	pulpi	2.0
428	2779	107	recent memori	2.0
429	1339	50	grace call prevent rather place blame make one best war movi ever made	4.0
430	4015	152	law	2.0
431	9554	398	thi mistyey southern nostalgia piec	3.0
432	5975	239	wondrous gift artist	4.0
433	3039	114	stir visual sequenc like surg swirl rapid leap pinnacl pinnacl	3.0
434	9135	381	one thing take away sens peac possibl	3.0
435	8666	360	give scratch second look	3.0
436	1235	46	helljaunt	1.0
437	189	6	titl charact undergo midlif crisi	2.0
438	3935	149	1950 60	2.0
439	3526	131	coast	2.0
440	7630	309	momentum posit	2.0
441	3630	136	one year weirdli engag unpredict charact piec	4.0
442	6537	260	one	2.0
443	1720	64	deepli	2.0
444	2749	106	swedish fillm	2.0
445	6819	274	screenwrit chri ver weil	2.0
446	6350	252	unsuspect	2.0
447	4577	173	wax	2.0
448	4901	190	pointless extrem	1.0
449	4236	161	stori	2.0
450	2437	93	pleasur	4.0
451	8357	347	hohum affair	1.0
452	9078	379	make outrag	2.0
453	8188	338	quit time	2.0
454	9032	377	et remain wondrou hollywood fantasi apex steven spielberg misunderstood career	4.0
455	2752	106	modern citi	2.0
456	2999	113	take veri import	2.0
457	668	24	7 time	2.0
458	8055	331	itch explor	3.0
459	9360	390	one peopl	2.0
460	8274	342	solips	2.0
461	4837	185	need x less blab	1.0
462	3172	119	cheap b movi way	1.0
463	6548	260	over nation boundari	2.0
464	52	1	amount much stori	2.0
465	7548	306	order	2.0
466	5332	211	lrb jason bourn rrb	2.0
467	8266	342	short indulg charact strive solips	2.0
468	3900	148	make big splash	3.0
469	5111	200	navig	2.0
470	1836	67	monstrou lunat	2.0
471	4799	183	mamet hous game last fall heist	2.0
472	3104	117	perfect perform captur innoc bud demon within wallflow	4.0
473	5135	202	nt fit well togeth	1.0
474	1889	70	two skittish new york middleag stumbl relationship	2.0
475	8893	370	lack	1.5
476	9211	385	leguizamo	2.0
477	9095	380	featur	2.0
478	5107	200	heavyhand	1.0
479	8035	330	hey arnold	2.0
480	2298	88	in imax in short	2.0
481	8686	361	turn	2.0
482	8150	336	annoy heavyhand	1.0
483	2061	78	school swim	2.0
484	7697	311	add up bite satir ha no teeth	1.0
485	6219	246	gener	2.0
486	2841	109	filmmak tian zhuangzhuang triumphantli return narr filmmak visual master work quiet power	4.0
487	7618	308	movi busi	2.0
488	4073	153	hi cool	2.0
489	1152	42	shocker	2.0
490	3216	120	befor sourc hi spiritu surviv	2.0
491	3967	150	veri light errol morri	2.0
492	7818	318	thought storytel	2.0
493	6752	270	rivet set piec	3.0
494	946	35	cattaneo	2.0
495	3485	129	paid	2.0
496	4407	166	regular shock bout bare defens sexual violenc keep interest	2.0
497	3439	128	promenad	2.0
498	8193	339	rock	2.0
499	7502	304	begin convent thriller evolv gorgeous atmospher medit lifechang chanc encount	3.0
500	8640	358	emot invest	3.0
501	2356	90	examin	2.0
502	2631	101	readi go un ask permiss preemptiv strike	1.3333333333333333
503	6797	273	ha becom appar franchis best year long past	0.0
504	7315	298	right time	2.0
505	6436	255	rock video	2.0
506	9798	407	virtual	2.0
507	6512	259	divers	3.0
508	3	1	seri	2.0
509	3046	114	surg swirl rapid leap pinnacl pinnacl	2.0
510	8260	342	workaday inertia	2.0
511	2867	110	mawkish selfparodi play like weird masterpiec theater sketch neither	1.0
512	556	21	indi year	3.0
513	6839	274	small	2.0
514	9042	377	wondrou	3.0
515	4885	190	film rehash sever old theme cap pointless extrem insan violent veri graphic	0.0
516	8890	370	man lack ani	2.0
517	6604	263	witti	3.0
518	7304	298	thi film ask right question right time in histori countri	3.5
519	1398	51	poet	2.0
520	7729	314	ultim clariti matter in break code make movi	2.0
521	7574	307	earnest emot core	3.0
522	3464	128	sudden	2.0
523	3354	126	mostli unsurpris	2.0
524	9129	381	hi belief	2.0
525	9242	386	bear bear	2.0
526	6551	260	boundari	2.0
527	5407	216	screenwrit trust audienc understand complex stori left film predict denouement	2.0
528	5259	208	soul nuanc	3.0
529	6735	269	in wood	2.0
530	1782	66	script	2.0
531	1465	53	process	2.0
532	8970	374	organ	2.0
533	776	28	beyond	2.0
534	7866	320	sever clich movi structur road movi comingofag movi	1.0
535	3339	125	pat storylin	1.5
536	77	2	worth seek	3.0
537	1379	51	detail chapter in life celebr irish playwright poet drinker	2.0
538	6015	240	hardbitten	2.0
539	1108	41	team	3.0
540	4689	179	craft	3.0
541	1762	66	script endless assault embarrassingli hamfist sex joke	1.0
542	1859	69	stoner midnight flick	2.0
543	5677	225	stare blank screen	2.0
544	2725	104	tri	2.0
545	5077	198	humor	3.5
546	3990	150	scrapbook oddbal	1.0
547	5330	211	hi role	2.0
548	8348	346	kind	2.0
549	9795	407	virtual everyth wrong	0.0
550	6249	248	veri good time	4.0
551	9569	398	sappi sanguin	2.0
552	344	12	dream	2.0
553	3979	150	fail ultim	0.0
554	6459	256	esoter muse philosophi	2.0
555	5221	207	renown indian film cultur allow american final revel in splendor	3.0
556	1992	75	clip film still look common throughlin	1.0
557	9849	411	whi film critic consid work	1.5
558	1205	44	ha 25 minut decent materi	3.0
559	5313	210	stare	3.0
560	761	28	doe nt give us reason in theater beyond wild wit actor perform	2.0
561	7131	289	match pageturn frenzi	3.0
562	2624	101	comedi equival	2.5
563	5285	209	megalomaniac bent	2.0
564	1922	71	ambit say someth subject not willing	2.0
565	9812	408	consist clever suspens	3.5
566	1268	47	david	2.0
567	4698	179	upscal	3.0
568	8903	371	tri veri hard	2.0
569	5935	237	riproar comedi action fest put hair chest	3.0
570	280	11	recommend snow dog	2.0
571	7159	292	aim shock	2.0
572	8828	367	tasti perform	3.0
573	9336	389	payn	2.0
574	4553	173	get bit heavi hand hi messag time ha visual flair wax poetic far too much tast	1.0
575	5973	239	world cinema	2.0
576	3234	121	ani summer blockbust	3.0
577	9198	384	offens redund	0.0
578	2289	87	courag	2.0
579	2029	77	center	3.0
580	5683	226	threw load money idea much even wa onli made teenag boy wrestl fan	1.0
581	2525	97	one crass contriv sequel not onli fail make secondguess affect origin	0.5
582	3573	133	releas outtak theatric	2.0
583	8420	350	resurrect dead man hard copi come aknock no	2.0
584	126	4	ethnographi intrigu betray deceit murder	2.0
585	2273	86	decter	2.0
586	7416	301	particular valu merit	2.0
587	1713	63	poorli	1.0
588	4084	154	artist simpli tire fight fight put weight world hi shoulder	2.0
589	7513	304	gorgeous atmospher medit	2.0
590	1977	74	rot hack	1.0
591	7746	315	in comparison hi earlier film	2.0
592	3727	141	highlight radic action	2.0
593	7071	285	nt sharp origin despit visual virtu blade ii doe nt cut	1.0
594	8784	366	wonder tale	3.0
595	5267	209	onli bond save us latest eccentr superwealthi megalomaniac bent world domin destruct	2.0
596	6059	241	offbeat humor	2.0
597	2326	89	veri differ yet instantli recogniz	3.0
598	2186	82	screen	2.0
599	8145	336	joyless	1.0
600	9425	392	watercamera oper team king sonni miller michael stewart	2.0
601	1034	38	give new mean phrase fatal script error	1.5
602	5775	229	stori ha sizzl old news ha final found right vent lrb accur	2.0
603	5988	240	one man quest presid man singlehandedli turn plane full hardbitten cynic journalist wa essenti campaign end extend public depart	2.0
604	914	33	pace	2.0
605	7791	316	alacr hollywood counterpart	2.0
606	4192	158	depress	2.0
607	2837	108	theater 3000 guy	2.0
608	8506	352	longev get inexplic character turn crassli reduct	1.0
609	591	22	studi	2.0
610	7744	314	make movi	2.0
611	8161	337	filmmak heart	2.0
612	8316	345	york celebr	2.0
613	5888	235	humour	3.0
614	7311	298	right question	3.0
615	4076	153	cool	3.0
616	2031	77	wrong charact	2.0
617	8913	372	offer chill	3.0
618	539	20	everyth expect noth	2.0
619	5227	207	film cultur	2.0
620	7367	300	reaction	2.0
621	4566	173	hi messag	2.0
622	1555	58	kooki	2.0
623	9383	390	artifici	1.5
624	1336	50	sunday	2.0
625	2306	88	wonder big screen	3.5
626	4508	170	sad in middl hope	2.0
627	7317	298	in histori countri	2.0
628	1601	59	tension	2.0
629	4242	161	scratch hole in head	0.5
630	624	23	go hous parti watch host defend froth exgirlfriend	1.0
631	5056	198	get impress writer director burr steer know territori hi sens humor ha yet lose smug selfsatisfact usual associ better privat school	1.0
632	8330	345	attach befor	2.0
633	4670	178	filmmak plainli dull visual ugli nt incomprehens	0.0
634	6206	246	america histori awkward human life	3.0
635	5055	197	movi	2.0
636	5040	197	probabl turn convinc alreadi seen movi	1.0
637	4813	184	film aim funni uplift move sometim onc	3.0
638	8371	348	saw thi movi	2.0
639	8805	367	goe	2.0
640	3272	123	forgett	1.0
641	8733	364	john carpent ghost mar	2.0
642	5172	204	pictur	2.0
643	1934	71	not	2.0
644	6254	249	enjoy expect though becaus laugh come fairli basic comed construct	3.0
645	7471	303	raunch in favor gag reli strength clever	3.0
646	8928	372	tell creepi stori give willi	2.0
647	3248	121	last	2.0
648	8368	348	saw thi movi well probabl not accur call movi	1.0
649	1347	50	prevent rather place blame	2.0
650	1780	66	reek	2.0
651	5609	223	overrip episod	1.5
652	6744	270	photograph stage	2.0
653	9983	419	attal	2.0
654	1171	43	primari goal	2.0
655	3088	116	doe entir unprepar	2.0
656	9547	397	twitchi	2.0
657	5341	212	bewar	2.0
658	4746	181	hit	2.0
659	5946	237	put hair chest	3.0
660	9454	393	channel notquitedead career guy ritchi	2.0
661	2345	90	curios factor	3.0
662	3462	128	sudden lunch rush	3.0
663	1480	54	come across relic bygon era convolut feel silli rather plausibl	0.0
664	9586	399	oblivi	1.0
665	8251	342	acknowledg silent scream workaday inertia stop short indulg charact strive solips	3.0
666	7800	317	except much	3.0
667	4718	179	guess	2.0
668	9584	399	oblivi exist thi film	1.0
669	4930	191	wo nt	2.0
670	3546	132	lurid fiction	3.0
671	3848	147	cower beg feet scruffi giannini madonna give best perform sinc abel ferrara beaten pulp in hi danger game	4.0
672	6489	257	nt get recreat famou moment show	2.0
673	1826	67	man	2.0
674	7734	314	matter in break code make movi	2.0
675	1548	58	thriller	3.0
676	8184	338	watch in quit time	2.0
677	7023	281	scummi ripoff david cronenberg brilliant videodrom	0.0
678	4387	166	seem in mind lrb emot least rrb adolesc audienc demand regular shock bout bare defens sexual violenc keep interest	1.0
679	5397	215	sit	2.0
